2025-05-28T18:31:00Z,1.34860,1.34873,1.34844,1.34863,80
2025-05-28T18:32:00Z,1.34863,1.34863,1.34838,1.34846,60
2025-05-28T18:33:00Z,1.34846,1.34858,1.34838,1.34843,65
2025-05-28T18:34:00Z,1.34842,1.34864,1.34836,1.34864,74
2025-05-28T18:35:00Z,1.34864,1.34865,1.34835,1.34854,70
2025-05-28T18:36:00Z,1.34854,1.34874,1.34847,1.34873,75
2025-05-28T18:37:00Z,1.34874,1.34875,1.34843,1.34846,66
2025-05-28T18:38:00Z,1.34846,1.34874,1.34835,1.34867,86
2025-05-28T18:39:00Z,1.34867,1.34867,1.34853,1.34856,88
2025-05-28T18:40:00Z,1.34856,1.34859,1.34844,1.34846,61
2025-05-28T18:41:00Z,1.34846,1.34873,1.34846,1.34854,84
2025-05-28T18:42:00Z,1.34853,1.34859,1.34844,1.34856,71
2025-05-28T18:43:00Z,1.34856,1.34866,1.34852,1.34856,60
2025-05-28T18:44:00Z,1.34856,1.34875,1.34852,1.34867,73
2025-05-28T18:45:00Z,1.34869,1.34883,1.34795,1.34802,82
2025-05-28T18:46:00Z,1.34803,1.34803,1.34771,1.34784,104
2025-05-28T18:47:00Z,1.34783,1.34795,1.34705,1.34712,108
2025-05-28T18:48:00Z,1.34706,1.34775,1.34697,1.34774,110
2025-05-28T18:49:00Z,1.34775,1.34803,1.34772,1.34783,77
2025-05-28T18:50:00Z,1.34783,1.34791,1.34736,1.34752,115
2025-05-28T18:51:00Z,1.34754,1.34760,1.34697,1.34704,117
2025-05-28T18:52:00Z,1.34705,1.34705,1.34654,1.34661,125
2025-05-28T18:53:00Z,1.34661,1.34674,1.34624,1.34657,140
2025-05-28T18:54:00Z,1.34657,1.34692,1.34640,1.34684,150
2025-05-28T18:55:00Z,1.34685,1.34710,1.34675,1.34695,105
2025-05-28T18:56:00Z,1.34694,1.34719,1.34694,1.34714,107
2025-05-28T18:57:00Z,1.34712,1.34723,1.34687,1.34689,116
2025-05-28T18:58:00Z,1.34691,1.34702,1.34685,1.34689,132
2025-05-28T18:59:00Z,1.34690,1.34707,1.34688,1.34700,121
2025-05-28T19:00:00Z,1.34699,1.34711,1.34693,1.34694,117
2025-05-28T19:01:00Z,1.34694,1.34704,1.34678,1.34690,128
2025-05-28T19:02:00Z,1.34690,1.34735,1.34684,1.34720,122
2025-05-28T19:03:00Z,1.34721,1.34737,1.34718,1.34730,98
2025-05-28T19:04:00Z,1.34729,1.34746,1.34726,1.34740,117
2025-05-28T19:05:00Z,1.34740,1.34747,1.34730,1.34732,77
2025-05-28T19:06:00Z,1.34727,1.34744,1.34727,1.34737,91
2025-05-28T19:07:00Z,1.34736,1.34739,1.34726,1.34736,70
2025-05-28T19:08:00Z,1.34736,1.34736,1.34712,1.34721,77
2025-05-28T19:09:00Z,1.34723,1.34723,1.34707,1.34720,89
2025-05-28T19:10:00Z,1.34720,1.34733,1.34712,1.34726,68
2025-05-28T19:11:00Z,1.34726,1.34726,1.34661,1.34676,68
2025-05-28T19:12:00Z,1.34674,1.34689,1.34656,1.34664,95
2025-05-28T19:13:00Z,1.34663,1.34679,1.34660,1.34662,64
2025-05-28T19:14:00Z,1.34661,1.34663,1.34646,1.34649,107
2025-05-28T19:15:00Z,1.34649,1.34665,1.34649,1.34656,101
2025-05-28T19:16:00Z,1.34656,1.34661,1.34648,1.34650,72
2025-05-28T19:17:00Z,1.34649,1.34651,1.34587,1.34613,127
2025-05-28T19:18:00Z,1.34615,1.34642,1.34599,1.34641,103
2025-05-28T19:19:00Z,1.34643,1.34644,1.34634,1.34643,60
2025-05-28T19:20:00Z,1.34643,1.34657,1.34631,1.34657,77
2025-05-28T19:21:00Z,1.34657,1.34657,1.34642,1.34643,50
2025-05-28T19:22:00Z,1.34643,1.34649,1.34623,1.34632,58
2025-05-28T19:23:00Z,1.34632,1.34632,1.34613,1.34632,81
2025-05-28T19:24:00Z,1.34632,1.34651,1.34622,1.34637,86
2025-05-28T19:25:00Z,1.34635,1.34667,1.34635,1.34664,94
2025-05-28T19:26:00Z,1.34664,1.34671,1.34656,1.34656,83
2025-05-28T19:27:00Z,1.34657,1.34659,1.34634,1.34636,65
2025-05-28T19:28:00Z,1.34636,1.34653,1.34624,1.34652,75
2025-05-28T19:29:00Z,1.34652,1.34654,1.34641,1.34653,42
2025-05-28T19:30:00Z,1.34653,1.34664,1.34633,1.34644,76
2025-05-28T19:31:00Z,1.34646,1.34651,1.34634,1.34636,81
2025-05-28T19:32:00Z,1.34635,1.34636,1.34606,1.34615,69
2025-05-28T19:33:00Z,1.34616,1.34616,1.34577,1.34593,92
2025-05-28T19:34:00Z,1.34593,1.34596,1.34585,1.34596,61
2025-05-28T19:35:00Z,1.34591,1.34598,1.34576,1.34594,102
2025-05-28T19:36:00Z,1.34595,1.34624,1.34590,1.34591,94
2025-05-28T19:37:00Z,1.34586,1.34590,1.34533,1.34543,95
2025-05-28T19:38:00Z,1.34544,1.34557,1.34544,1.34555,41
2025-05-28T19:39:00Z,1.34556,1.34593,1.34554,1.34593,73
2025-05-28T19:40:00Z,1.34593,1.34606,1.34574,1.34582,73
2025-05-28T19:41:00Z,1.34581,1.34595,1.34577,1.34589,77
2025-05-28T19:42:00Z,1.34588,1.34610,1.34588,1.34595,77
2025-05-28T19:43:00Z,1.34595,1.34596,1.34584,1.34587,57
2025-05-28T19:44:00Z,1.34587,1.34590,1.34572,1.34584,54
2025-05-28T19:45:00Z,1.34585,1.34603,1.34584,1.34599,48
2025-05-28T19:46:00Z,1.34598,1.34600,1.34583,1.34590,62
2025-05-28T19:47:00Z,1.34590,1.34595,1.34575,1.34592,70
2025-05-28T19:48:00Z,1.34590,1.34604,1.34589,1.34602,51
2025-05-28T19:49:00Z,1.34602,1.34606,1.34595,1.34598,49
2025-05-28T19:50:00Z,1.34599,1.34605,1.34586,1.34593,49
2025-05-28T19:51:00Z,1.34593,1.34597,1.34590,1.34596,66
2025-05-28T19:52:00Z,1.34596,1.34596,1.34573,1.34585,70
2025-05-28T19:53:00Z,1.34585,1.34606,1.34585,1.34606,56
2025-05-28T19:54:00Z,1.34606,1.34608,1.34593,1.34604,55
2025-05-28T19:55:00Z,1.34605,1.34617,1.34603,1.34607,79
2025-05-28T19:56:00Z,1.34607,1.34607,1.34586,1.34590,72
2025-05-28T19:57:00Z,1.34590,1.34590,1.34576,1.34580,63
2025-05-28T19:58:00Z,1.34580,1.34592,1.34578,1.34588,68
2025-05-28T19:59:00Z,1.34588,1.34593,1.34581,1.34586,82
2025-05-28T20:00:00Z,1.34587,1.34598,1.34586,1.34595,61
2025-05-28T20:01:00Z,1.34595,1.34633,1.34587,1.34633,95
2025-05-28T20:02:00Z,1.34635,1.34644,1.34618,1.34643,65
2025-05-28T20:03:00Z,1.34643,1.34696,1.34643,1.34694,78
2025-05-28T20:04:00Z,1.34694,1.34705,1.34676,1.34679,65
2025-05-28T20:05:00Z,1.34678,1.34686,1.34665,1.34686,54
2025-05-28T20:06:00Z,1.34686,1.34696,1.34684,1.34693,30
2025-05-28T20:07:00Z,1.34691,1.34693,1.34653,1.34653,56
2025-05-28T20:08:00Z,1.34653,1.34675,1.34650,1.34675,33
2025-05-28T20:09:00Z,1.34675,1.34676,1.34664,1.34664,61
2025-05-28T20:10:00Z,1.34664,1.34666,1.34652,1.34656,42
2025-05-28T20:11:00Z,1.34656,1.34657,1.34646,1.34657,50
